event_id,datetime,prize_id,prize
473,2022-01-04 00:03:48,631,較正チケット×10
473,2022-01-04 00:03:50,17,人力×100
473,2022-01-04 00:03:50,23,配給×100
473,2022-01-04 00:03:50,43,初級訓練資料×25
473,2022-01-04 00:03:50,43,初級訓練資料×25
473,2022-01-04 00:03:50,527,prize-10000527
473,2022-01-04 00:03:50,527,prize-10000527
473,2022-01-04 00:03:50,26,部品×100
473,2022-01-04 00:03:50,527,prize-10000527
473,2022-01-04 00:03:50,527,prize-10000527
473,2022-01-04 00:03:50,23,配給×100
473,2022-01-05 00:20:52,23,配給×100
473,2022-01-05 00:20:52,20,弾薬×100
473,2022-01-05 00:20:52,49,上級訓練資料×25
473,2022-01-05 00:20:52,631,較正チケット×10
473,2022-01-05 00:20:52,631,較正チケット×10
473,2022-01-05 00:20:52,631,較正チケット×10
473,2022-01-05 00:20:52,43,初級訓練資料×25
473,2022-01-05 00:20:52,631,較正チケット×10
473,2022-01-05 00:20:52,26,部品×100
473,2022-01-05 00:20:52,43,初級訓練資料×25
473,2022-01-05 00:20:54,49,上級訓練資料×25
473,2022-01-05 00:20:54,527,prize-10000527
473,2022-01-05 00:20:54,527,prize-10000527
473,2022-01-05 00:20:54,631,較正チケット×10
473,2022-01-05 00:20:54,17,人力×100
473,2022-01-05 00:20:54,49,上級訓練資料×25
473,2022-01-05 00:20:54,527,prize-10000527
473,2022-01-05 00:20:54,527,prize-10000527
473,2022-01-05 00:20:54,49,上級訓練資料×25
473,2022-01-05 00:20:54,46,中級訓練資料×25
473,2022-01-12 04:13:32,527,prize-10000527
473,2022-01-12 04:13:32,43,初級訓練資料×25
473,2022-01-12 04:13:32,527,prize-10000527
473,2022-01-12 04:13:32,46,中級訓練資料×25
473,2022-01-12 04:13:32,23,配給×100
473,2022-01-12 04:13:32,46,中級訓練資料×25
473,2022-01-12 04:13:32,527,prize-10000527
473,2022-01-12 04:13:32,527,prize-10000527
473,2022-01-12 04:13:32,23,配給×100
473,2022-01-12 04:13:32,631,較正チケット×10
473,2022-01-12 04:13:34,527,prize-10000527
473,2022-01-12 04:13:34,46,中級訓練資料×25
473,2022-01-12 04:13:34,17,人力×100
473,2022-01-12 04:13:34,43,初級訓練資料×25
473,2022-01-12 04:13:34,43,初級訓練資料×25
473,2022-01-12 04:13:34,46,中級訓練資料×25
473,2022-01-12 04:13:34,631,較正チケット×10
473,2022-01-12 04:13:34,23,配給×100
473,2022-01-12 04:13:34,527,prize-10000527
473,2022-01-12 04:13:34,527,prize-10000527
473,2022-01-12 04:13:35,631,較正チケット×10
473,2022-01-12 04:13:35,43,初級訓練資料×25
473,2022-01-12 04:13:35,631,較正チケット×10
473,2022-01-12 04:13:35,631,較正チケット×10
473,2022-01-12 04:13:35,17,人力×100
473,2022-01-12 04:13:35,46,中級訓練資料×25
473,2022-01-12 04:13:35,17,人力×100
473,2022-01-12 04:13:35,20,弾薬×100
473,2022-01-12 04:13:35,527,prize-10000527
473,2022-01-12 04:13:35,17,人力×100
473,2022-01-12 04:13:36,46,中級訓練資料×25
473,2022-01-12 04:13:36,527,prize-10000527
473,2022-01-12 04:13:36,43,初級訓練資料×25
473,2022-01-12 04:13:36,49,上級訓練資料×25
473,2022-01-12 04:13:36,20,弾薬×100
473,2022-01-12 04:13:36,527,prize-10000527
473,2022-01-12 04:13:36,631,較正チケット×10
473,2022-01-12 04:13:36,631,較正チケット×10
473,2022-01-12 04:13:36,631,較正チケット×10
473,2022-01-12 04:13:36,527,prize-10000527
318,2022-01-15 09:08:12,920,純正サンプル
318,2022-01-15 09:08:12,801,人力×100
318,2022-01-15 09:08:12,817,増幅カプセル×3
318,2022-01-15 09:08:12,808,配給×200
318,2022-01-15 09:08:12,802,人力×200
318,2022-01-15 09:08:12,919,原始サンプル
318,2022-01-15 09:08:12,827,初級訓練資料×20
318,2022-01-15 09:08:12,824,快速製造契約×1
318,2022-01-15 09:08:12,822,人形製造契約×1
318,2022-01-15 09:08:12,919,原始サンプル
318,2022-01-15 09:08:14,802,人力×200
318,2022-01-15 09:08:14,878,記憶の欠片x10
318,2022-01-15 09:08:14,810,部品×100
318,2022-01-15 09:08:14,802,人力×200
318,2022-01-15 09:08:14,811,部品×200
318,2022-01-15 09:08:14,919,原始サンプル
318,2022-01-15 09:08:14,801,人力×100
318,2022-01-15 09:08:14,825,快速修復契約×1
318,2022-01-15 09:08:14,825,快速修復契約×1
318,2022-01-15 09:08:14,819,代用コア×1
318,2022-01-15 09:08:15,829,初級訓練資料×40
318,2022-01-15 09:08:15,827,初級訓練資料×20
318,2022-01-15 09:08:15,807,配給×100
318,2022-01-15 09:08:15,804,弾薬×100
318,2022-01-15 09:08:15,810,部品×100
318,2022-01-15 09:08:15,802,人力×200
318,2022-01-15 09:08:15,803,人力×300
318,2022-01-15 09:08:15,812,部品×300
318,2022-01-15 09:08:15,822,人形製造契約×1
318,2022-01-15 09:08:15,836,較正チケット×10
318,2022-01-15 09:08:16,807,配給×100
318,2022-01-15 09:08:16,808,配給×200
318,2022-01-15 09:08:16,801,人力×100
318,2022-01-15 09:08:16,839,バッテリー×20
318,2022-01-15 09:08:16,831,中級訓練資料×30
318,2022-01-15 09:08:16,818,増幅カプセル×4
318,2022-01-15 09:08:16,839,バッテリー×20
318,2022-01-15 09:08:16,816,増幅カプセル×2
318,2022-01-15 09:08:16,812,部品×300
318,2022-01-15 09:08:16,833,上級訓練資料×20
318,2022-01-15 09:08:18,807,配給×100
318,2022-01-15 09:08:18,804,弾薬×100
318,2022-01-15 09:08:18,808,配給×200
318,2022-01-15 09:08:18,40285,prize-10040285
318,2022-01-15 09:08:18,810,部品×100
318,2022-01-15 09:08:18,839,バッテリー×20
318,2022-01-15 09:08:18,40154,prize-10040154
318,2022-01-15 09:08:18,824,快速製造契約×1
318,2022-01-15 09:08:18,920,純正サンプル
318,2022-01-15 09:08:18,818,増幅カプセル×4
318,2022-01-15 09:08:19,839,バッテリー×20
318,2022-01-15 09:08:19,831,中級訓練資料×30
318,2022-01-15 09:08:19,880,記憶の欠片x30
318,2022-01-15 09:08:19,879,記憶の欠片x20
318,2022-01-15 09:08:19,822,人形製造契約×1
318,2022-01-15 09:08:19,919,原始サンプル
318,2022-01-15 09:08:19,810,部品×100
318,2022-01-15 09:08:19,802,人力×200
318,2022-01-15 09:08:19,839,バッテリー×20
318,2022-01-15 09:08:19,810,部品×100
318,2022-01-15 09:08:20,808,配給×200
318,2022-01-15 09:08:20,801,人力×100
318,2022-01-15 09:08:20,827,初級訓練資料×20
318,2022-01-15 09:08:20,879,記憶の欠片x20
318,2022-01-15 09:08:20,819,代用コア×1
318,2022-01-15 09:08:20,834,上級訓練資料×30
318,2022-01-15 09:08:20,40154,prize-10040154
318,2022-01-15 09:08:20,809,配給×300
318,2022-01-15 09:08:20,808,配給×200
318,2022-01-15 09:08:20,919,原始サンプル
318,2022-01-15 09:08:22,825,快速修復契約×1
318,2022-01-15 09:08:22,40154,prize-10040154
318,2022-01-15 09:08:22,825,快速修復契約×1
318,2022-01-15 09:08:22,817,増幅カプセル×3
318,2022-01-15 09:08:22,812,部品×300
318,2022-01-15 09:08:22,830,中級訓練資料×20
318,2022-01-15 09:08:22,825,快速修復契約×1
318,2022-01-15 09:08:22,801,人力×100
318,2022-01-15 09:08:22,830,中級訓練資料×20
318,2022-01-15 09:08:22,804,弾薬×100
318,2022-01-15 09:08:23,827,初級訓練資料×20
318,2022-01-15 09:08:23,816,増幅カプセル×2
318,2022-01-15 09:08:23,839,バッテリー×20
318,2022-01-15 09:08:23,810,部品×100
318,2022-01-15 09:08:23,878,記憶の欠片x10
318,2022-01-15 09:08:23,839,バッテリー×20
318,2022-01-15 09:08:23,811,部品×200
318,2022-01-15 09:08:23,817,増幅カプセル×3
318,2022-01-15 09:08:23,841,バッテリー×40
318,2022-01-15 09:08:23,807,配給×100
318,2022-01-15 09:08:24,919,原始サンプル
318,2022-01-15 09:08:24,832,中級訓練資料×40
318,2022-01-15 09:08:24,804,弾薬×100
318,2022-01-15 09:08:24,878,記憶の欠片x10
318,2022-01-15 09:08:24,807,配給×100
318,2022-01-15 09:08:24,810,部品×100
318,2022-01-15 09:08:24,807,配給×100
318,2022-01-15 09:08:24,832,中級訓練資料×40
318,2022-01-15 09:08:24,920,純正サンプル
318,2022-01-15 09:08:24,822,人形製造契約×1
318,2022-01-15 09:08:26,808,配給×200
318,2022-01-15 09:08:26,803,人力×300
318,2022-01-15 09:08:26,830,中級訓練資料×20
318,2022-01-15 09:08:26,806,弾薬×300
318,2022-01-15 09:08:26,801,人力×100
318,2022-01-15 09:08:26,817,増幅カプセル×3
318,2022-01-15 09:08:26,810,部品×100
318,2022-01-15 09:08:26,811,部品×200
318,2022-01-15 09:08:26,830,中級訓練資料×20
318,2022-01-15 09:08:26,878,記憶の欠片x10
318,2022-01-15 17:21:58,807,配給×100
318,2022-01-15 17:21:58,819,代用コア×1
318,2022-01-15 17:21:58,801,人力×100
318,2022-01-15 17:21:58,830,中級訓練資料×20
318,2022-01-15 17:21:58,827,初級訓練資料×20
318,2022-01-15 17:21:58,828,初級訓練資料×30
318,2022-01-15 17:21:58,818,増幅カプセル×4
318,2022-01-15 17:21:58,807,配給×100
318,2022-01-15 17:21:58,814,コイン×3
318,2022-01-15 17:21:58,809,配給×300
318,2022-01-15 17:22:00,811,部品×200
318,2022-01-15 17:22:00,810,部品×100
318,2022-01-15 17:22:00,840,バッテリー×30
318,2022-01-15 17:22:00,921,快速解析契約
318,2022-01-15 17:22:00,807,配給×100
318,2022-01-15 17:22:00,808,配給×200
318,2022-01-15 17:22:00,838,較正チケット×30
318,2022-01-15 17:22:00,841,バッテリー×40
318,2022-01-15 17:22:00,801,人力×100
318,2022-01-15 17:22:00,805,弾薬×200
318,2022-01-15 17:22:01,802,人力×200
318,2022-01-15 17:22:01,810,部品×100
318,2022-01-15 17:22:01,827,初級訓練資料×20
318,2022-01-15 17:22:01,811,部品×200
318,2022-01-15 17:22:01,808,配給×200
318,2022-01-15 17:22:01,801,人力×100
318,2022-01-15 17:22:01,817,増幅カプセル×3
318,2022-01-15 17:22:01,832,中級訓練資料×40
318,2022-01-15 17:22:01,807,配給×100
318,2022-01-15 17:22:01,839,バッテリー×20
318,2022-01-15 17:22:02,833,上級訓練資料×20
318,2022-01-15 17:22:02,828,初級訓練資料×30
318,2022-01-15 17:22:02,878,記憶の欠片x10
318,2022-01-15 17:22:02,827,初級訓練資料×20
318,2022-01-15 17:22:02,807,配給×100
318,2022-01-15 17:22:02,808,配給×200
318,2022-01-15 17:22:02,802,人力×200
318,2022-01-15 17:22:02,40154,prize-10040154
318,2022-01-15 17:22:02,840,バッテリー×30
318,2022-01-15 17:22:02,801,人力×100
318,2022-01-16 01:13:46,806,弾薬×300
318,2022-01-16 01:13:46,825,快速修復契約×1
318,2022-01-16 01:13:46,40154,prize-10040154
318,2022-01-16 01:13:46,808,配給×200
318,2022-01-16 01:13:46,810,部品×100
318,2022-01-16 01:13:46,816,増幅カプセル×2
318,2022-01-16 01:13:46,879,記憶の欠片x20
318,2022-01-16 01:13:46,802,人力×200
318,2022-01-16 01:13:46,816,増幅カプセル×2
318,2022-01-16 01:13:46,827,初級訓練資料×20
318,2022-01-16 01:13:49,824,快速製造契約×1
318,2022-01-16 01:13:49,808,配給×200
318,2022-01-16 01:13:49,822,人形製造契約×1
318,2022-01-16 01:13:49,804,弾薬×100
318,2022-01-16 01:13:49,831,中級訓練資料×30
318,2022-01-16 01:13:49,801,人力×100
318,2022-01-16 01:13:49,812,部品×300
318,2022-01-16 01:13:49,805,弾薬×200
318,2022-01-16 01:13:49,816,増幅カプセル×2
318,2022-01-16 01:13:49,836,較正チケット×10
318,2022-01-16 01:13:53,804,弾薬×100
318,2022-01-16 01:13:53,804,弾薬×100
318,2022-01-16 01:13:53,879,記憶の欠片x20
318,2022-01-16 01:13:53,811,部品×200
318,2022-01-16 01:13:53,880,記憶の欠片x30
318,2022-01-16 01:13:53,816,増幅カプセル×2
318,2022-01-16 01:13:53,803,人力×300
318,2022-01-16 01:13:53,40285,prize-10040285
318,2022-01-16 01:13:53,838,較正チケット×30
318,2022-01-16 01:13:53,828,初級訓練資料×30
318,2022-01-16 01:13:55,804,弾薬×100
318,2022-01-16 01:13:55,838,較正チケット×30
318,2022-01-16 01:13:55,839,バッテリー×20
318,2022-01-16 01:13:55,810,部品×100
318,2022-01-16 01:13:55,804,弾薬×100
318,2022-01-16 01:13:55,822,人形製造契約×1
318,2022-01-16 01:13:55,879,記憶の欠片x20
318,2022-01-16 01:13:55,806,弾薬×300
318,2022-01-16 01:13:55,816,増幅カプセル×2
318,2022-01-16 01:13:55,810,部品×100
318,2022-01-16 01:13:56,827,初級訓練資料×20
318,2022-01-16 01:13:56,807,配給×100
318,2022-01-16 01:13:56,810,部品×100
318,2022-01-16 01:13:56,806,弾薬×300
318,2022-01-16 01:13:56,878,記憶の欠片x10
318,2022-01-16 01:13:56,839,バッテリー×20
318,2022-01-16 01:13:56,804,弾薬×100
318,2022-01-16 01:13:56,921,快速解析契約
318,2022-01-16 01:13:56,816,増幅カプセル×2
318,2022-01-16 01:13:56,828,初級訓練資料×30
318,2022-01-16 01:13:58,804,弾薬×100
318,2022-01-16 01:13:58,810,部品×100
318,2022-01-16 01:13:58,839,バッテリー×20
318,2022-01-16 01:13:58,830,中級訓練資料×20
318,2022-01-16 01:13:58,827,初級訓練資料×20
318,2022-01-16 01:13:58,810,部品×100
318,2022-01-16 01:13:58,919,原始サンプル
318,2022-01-16 01:13:58,817,増幅カプセル×3
318,2022-01-16 01:13:58,40154,prize-10040154
318,2022-01-16 01:13:58,827,初級訓練資料×20
318,2022-01-16 01:13:59,833,上級訓練資料×20
318,2022-01-16 01:13:59,805,弾薬×200
318,2022-01-16 01:13:59,818,増幅カプセル×4
318,2022-01-16 01:13:59,878,記憶の欠片x10
318,2022-01-16 01:13:59,811,部品×200
318,2022-01-16 01:13:59,830,中級訓練資料×20
318,2022-01-16 01:13:59,834,上級訓練資料×30
318,2022-01-16 01:13:59,827,初級訓練資料×20
318,2022-01-16 01:13:59,828,初級訓練資料×30
318,2022-01-16 01:13:59,831,中級訓練資料×30
318,2022-01-16 01:14:02,825,快速修復契約×1
318,2022-01-16 01:14:04,817,増幅カプセル×3
318,2022-01-16 01:14:05,804,弾薬×100
318,2022-01-16 01:14:06,832,中級訓練資料×40
318,2022-01-16 01:14:08,878,記憶の欠片x10
318,2022-01-17 00:45:19,816,増幅カプセル×2
318,2022-01-17 00:45:19,837,較正チケット×20
318,2022-01-17 00:45:19,825,快速修復契約×1
318,2022-01-17 00:45:19,815,コイン×4
318,2022-01-17 00:45:19,808,配給×200
318,2022-01-17 00:45:19,809,配給×300
318,2022-01-17 00:45:19,816,増幅カプセル×2
318,2022-01-17 00:45:19,804,弾薬×100
318,2022-01-17 00:45:19,804,弾薬×100
318,2022-01-17 00:45:19,834,上級訓練資料×30
318,2022-01-17 00:45:25,878,記憶の欠片x10
318,2022-01-17 00:45:25,838,較正チケット×30
318,2022-01-17 00:45:25,830,中級訓練資料×20
318,2022-01-17 00:45:25,810,部品×100
318,2022-01-17 00:45:25,825,快速修復契約×1
318,2022-01-17 00:45:25,825,快速修復契約×1
318,2022-01-17 00:45:25,807,配給×100
318,2022-01-17 00:45:25,919,原始サンプル
318,2022-01-17 00:45:25,816,増幅カプセル×2
318,2022-01-17 00:45:25,807,配給×100
318,2022-01-17 00:45:32,825,快速修復契約×1
318,2022-01-17 00:45:32,801,人力×100
318,2022-01-17 00:45:32,804,弾薬×100
318,2022-01-17 00:45:32,830,中級訓練資料×20
318,2022-01-17 00:45:32,40285,prize-10040285
318,2022-01-17 00:45:32,810,部品×100
318,2022-01-17 00:45:32,804,弾薬×100
318,2022-01-17 00:45:32,823,装備製造契約×1
318,2022-01-17 00:45:32,804,弾薬×100
318,2022-01-17 00:45:32,817,増幅カプセル×3
318,2022-01-17 00:45:39,801,人力×100
318,2022-01-17 00:45:39,920,純正サンプル
318,2022-01-17 00:45:39,825,快速修復契約×1
318,2022-01-17 00:45:39,839,バッテリー×20
318,2022-01-17 00:45:39,921,快速解析契約
318,2022-01-17 00:45:39,810,部品×100
318,2022-01-17 00:45:39,807,配給×100
318,2022-01-17 00:45:39,838,較正チケット×30
318,2022-01-17 00:45:39,810,部品×100
318,2022-01-17 00:45:39,807,配給×100
318,2022-01-17 00:45:45,804,弾薬×100
318,2022-01-17 00:45:45,807,配給×100
318,2022-01-17 00:45:45,840,バッテリー×30
318,2022-01-17 00:45:45,920,純正サンプル
318,2022-01-17 00:45:45,805,弾薬×200
318,2022-01-17 00:45:45,40155,prize-10040155
318,2022-01-17 00:45:45,810,部品×100
318,2022-01-17 00:45:45,879,記憶の欠片x20
318,2022-01-17 00:45:45,807,配給×100
318,2022-01-17 00:45:45,819,代用コア×1
318,2022-01-17 00:45:53,830,中級訓練資料×20
318,2022-01-17 00:45:53,818,増幅カプセル×4
318,2022-01-17 00:45:53,829,初級訓練資料×40
318,2022-01-17 00:45:53,816,増幅カプセル×2
318,2022-01-17 00:45:53,811,部品×200
318,2022-01-17 00:45:53,879,記憶の欠片x20
318,2022-01-17 00:45:53,802,人力×200
318,2022-01-17 00:45:53,833,上級訓練資料×20
318,2022-01-17 00:45:53,804,弾薬×100
318,2022-01-17 00:45:53,879,記憶の欠片x20
318,2022-01-17 00:46:08,811,部品×200
318,2022-01-17 00:46:10,816,増幅カプセル×2
318,2022-01-17 00:46:10,825,快速修復契約×1
318,2022-01-17 00:46:10,817,増幅カプセル×3
318,2022-01-17 00:46:10,818,増幅カプセル×4
318,2022-01-17 00:46:10,817,増幅カプセル×3
318,2022-01-17 00:46:10,840,バッテリー×30
318,2022-01-17 00:46:10,810,部品×100
318,2022-01-17 00:46:10,879,記憶の欠片x20
318,2022-01-17 00:46:10,810,部品×100
318,2022-01-17 00:46:10,919,原始サンプル
318,2022-01-17 00:46:21,825,快速修復契約×1
318,2022-01-17 00:46:26,825,快速修復契約×1
318,2022-01-17 00:46:27,808,配給×200
318,2022-01-17 00:46:29,822,人形製造契約×1
318,2022-01-21 22:05:58,801,人力×100
318,2022-01-21 22:05:58,827,初級訓練資料×20
318,2022-01-21 22:05:58,920,純正サンプル
318,2022-01-21 22:05:58,831,中級訓練資料×30
318,2022-01-21 22:05:58,805,弾薬×200
318,2022-01-21 22:05:58,840,バッテリー×30
318,2022-01-21 22:05:58,804,弾薬×100
318,2022-01-21 22:05:58,833,上級訓練資料×20
318,2022-01-21 22:05:58,808,配給×200
318,2022-01-21 22:05:58,822,人形製造契約×1
318,2022-01-21 22:05:59,827,初級訓練資料×20
318,2022-01-21 22:05:59,920,純正サンプル
318,2022-01-21 22:05:59,807,配給×100
318,2022-01-21 22:05:59,804,弾薬×100
318,2022-01-21 22:05:59,839,バッテリー×20
318,2022-01-21 22:05:59,839,バッテリー×20
318,2022-01-21 22:05:59,810,部品×100
318,2022-01-21 22:05:59,827,初級訓練資料×20
318,2022-01-21 22:05:59,920,純正サンプル
318,2022-01-21 22:05:59,831,中級訓練資料×30
318,2022-01-21 22:06:00,810,部品×100
318,2022-01-21 22:06:00,801,人力×100
318,2022-01-21 22:06:00,810,部品×100
318,2022-01-21 22:06:00,810,部品×100
318,2022-01-21 22:06:00,811,部品×200
318,2022-01-21 22:06:00,838,較正チケット×30
318,2022-01-21 22:06:00,837,較正チケット×20
318,2022-01-21 22:06:00,802,人力×200
318,2022-01-21 22:06:00,807,配給×100
318,2022-01-21 22:06:00,837,較正チケット×20
318,2022-01-21 22:06:01,819,代用コア×1
318,2022-01-21 22:06:01,823,装備製造契約×1
318,2022-01-21 22:06:01,816,増幅カプセル×2
318,2022-01-21 22:06:01,804,弾薬×100
318,2022-01-21 22:06:01,919,原始サンプル
318,2022-01-21 22:06:01,808,配給×200
318,2022-01-21 22:06:01,827,初級訓練資料×20
318,2022-01-21 22:06:01,830,中級訓練資料×20
318,2022-01-21 22:06:01,919,原始サンプル
318,2022-01-21 22:06:01,818,増幅カプセル×4
318,2022-01-21 22:06:03,825,快速修復契約×1
318,2022-01-21 22:06:03,812,部品×300
318,2022-01-21 22:06:03,816,増幅カプセル×2
318,2022-01-21 22:06:03,810,部品×100
318,2022-01-21 22:06:03,824,快速製造契約×1
318,2022-01-21 22:06:03,833,上級訓練資料×20
318,2022-01-21 22:06:03,804,弾薬×100
318,2022-01-21 22:06:03,819,代用コア×1
318,2022-01-21 22:06:03,817,増幅カプセル×3
318,2022-01-21 22:06:03,801,人力×100
318,2022-01-21 22:06:04,817,増幅カプセル×3
318,2022-01-21 22:06:04,920,純正サンプル
318,2022-01-21 22:06:04,804,弾薬×100
318,2022-01-21 22:06:04,817,増幅カプセル×3
318,2022-01-21 22:06:04,880,記憶の欠片x30
318,2022-01-21 22:06:04,816,増幅カプセル×2
318,2022-01-21 22:06:04,834,上級訓練資料×30
318,2022-01-21 22:06:04,878,記憶の欠片x10
318,2022-01-21 22:06:04,807,配給×100
318,2022-01-21 22:06:04,819,代用コア×1
318,2022-01-21 22:06:05,40154,prize-10040154
318,2022-01-21 22:06:05,40201,prize-10040201
318,2022-01-21 22:06:05,802,人力×200
318,2022-01-21 22:06:05,818,増幅カプセル×4
318,2022-01-21 22:06:05,813,コイン×2
318,2022-01-21 22:06:05,836,較正チケット×10
318,2022-01-21 22:06:05,816,増幅カプセル×2
318,2022-01-21 22:06:05,833,上級訓練資料×20
318,2022-01-21 22:06:05,807,配給×100
318,2022-01-21 22:06:05,805,弾薬×200
318,2022-01-21 22:06:06,810,部品×100
318,2022-01-21 22:06:06,919,原始サンプル
318,2022-01-21 22:06:06,801,人力×100
318,2022-01-21 22:06:06,825,快速修復契約×1
318,2022-01-21 22:06:06,806,弾薬×300
318,2022-01-21 22:06:06,819,代用コア×1
318,2022-01-21 22:06:06,805,弾薬×200
318,2022-01-21 22:06:06,839,バッテリー×20
318,2022-01-21 22:06:06,807,配給×100
318,2022-01-21 22:06:06,878,記憶の欠片x10
318,2022-01-21 22:06:07,809,配給×300
318,2022-01-21 22:06:07,829,初級訓練資料×40
318,2022-01-21 22:06:07,807,配給×100
318,2022-01-21 22:06:07,825,快速修復契約×1
318,2022-01-21 22:06:07,822,人形製造契約×1
318,2022-01-21 22:06:07,834,上級訓練資料×30
318,2022-01-21 22:06:07,801,人力×100
318,2022-01-21 22:06:07,816,増幅カプセル×2
318,2022-01-21 22:06:07,808,配給×200
318,2022-01-21 22:06:07,828,初級訓練資料×30
318,2022-01-21 22:06:09,878,記憶の欠片x10
318,2022-01-21 22:06:09,807,配給×100
318,2022-01-21 22:06:09,816,増幅カプセル×2
318,2022-01-21 22:06:09,822,人形製造契約×1
318,2022-01-21 22:06:09,827,初級訓練資料×20
318,2022-01-21 22:06:09,880,記憶の欠片x30
318,2022-01-21 22:06:09,817,増幅カプセル×3
318,2022-01-21 22:06:09,833,上級訓練資料×20
318,2022-01-21 22:06:09,921,快速解析契約
318,2022-01-21 22:06:09,827,初級訓練資料×20
318,2022-01-21 22:06:10,811,部品×200
318,2022-01-21 22:06:10,817,増幅カプセル×3
318,2022-01-21 22:06:10,825,快速修復契約×1
318,2022-01-21 22:06:10,814,コイン×3
318,2022-01-21 22:06:10,808,配給×200
318,2022-01-21 22:06:10,804,弾薬×100
318,2022-01-21 22:06:10,801,人力×100
318,2022-01-21 22:06:10,813,コイン×2
318,2022-01-21 22:06:10,818,増幅カプセル×4
318,2022-01-21 22:06:10,811,部品×200
318,2022-01-21 22:06:12,835,上級訓練資料×40
318,2022-01-21 22:06:12,830,中級訓練資料×20
318,2022-01-21 22:06:12,827,初級訓練資料×20
318,2022-01-21 22:06:12,807,配給×100
318,2022-01-21 22:06:12,801,人力×100
318,2022-01-21 22:06:12,40286,prize-10040286
318,2022-01-21 22:06:12,801,人力×100
318,2022-01-21 22:06:12,816,増幅カプセル×2
318,2022-01-21 22:06:12,824,快速製造契約×1
318,2022-01-21 22:06:12,809,配給×300
318,2022-01-21 22:06:14,809,配給×300
318,2022-01-21 22:06:14,818,増幅カプセル×4
318,2022-01-21 22:06:14,807,配給×100
318,2022-01-21 22:06:14,811,部品×200
318,2022-01-21 22:06:14,821,代用コア×3
318,2022-01-21 22:06:14,827,初級訓練資料×20
318,2022-01-21 22:06:14,828,初級訓練資料×30
318,2022-01-21 22:06:14,808,配給×200
