event_id,datetime,prize_id,prize
466,2023-01-31 00:47:52,827,初級訓練資料×20
466,2023-01-31 00:47:52,810,部品×100
466,2023-01-31 00:47:52,816,増幅カプセル×2
466,2023-01-31 00:47:52,802,人力×200
466,2023-01-31 00:47:52,816,増幅カプセル×2
466,2023-01-31 00:47:52,824,快速製造契約×1
466,2023-01-31 00:47:52,809,配給×300
466,2023-01-31 00:47:53,879,記憶の欠片x20
466,2023-01-31 00:47:53,816,増幅カプセル×2
466,2023-01-31 00:47:53,801,人力×100
466,2023-01-31 00:47:53,817,増幅カプセル×3
466,2023-01-31 00:47:53,825,快速修復契約×1
466,2023-01-31 00:47:53,801,人力×100
466,2023-01-31 00:47:53,824,快速製造契約×1
466,2023-01-31 00:47:53,811,部品×200
466,2023-01-31 00:47:53,805,弾薬×200
466,2023-01-31 00:47:53,919,原始サンプル
466,2023-01-31 00:47:55,801,人力×100
466,2023-01-31 00:47:55,808,配給×200
466,2023-01-31 00:47:55,840,バッテリー×30
466,2023-01-31 00:47:55,839,バッテリー×20
466,2023-01-31 00:47:55,829,初級訓練資料×40
466,2023-01-31 00:47:55,920,純正サンプル
466,2023-01-31 00:47:55,801,人力×100
466,2023-01-31 00:47:55,808,配給×200
466,2023-01-31 00:47:55,839,バッテリー×20
466,2023-01-31 00:47:55,810,部品×100
466,2023-01-31 00:47:56,817,増幅カプセル×3
466,2023-01-31 00:47:56,878,記憶の欠片x10
466,2023-01-31 00:47:56,801,人力×100
466,2023-01-31 00:47:56,801,人力×100
466,2023-01-31 00:47:56,803,人力×300
466,2023-01-31 00:47:56,828,初級訓練資料×30
466,2023-01-31 00:47:56,805,弾薬×200
466,2023-01-31 00:47:56,801,人力×100
466,2023-01-31 00:47:56,40154,prize-10040154
466,2023-01-31 00:47:56,807,配給×100
466,2023-01-31 00:47:57,812,部品×300
466,2023-01-31 00:47:57,827,初級訓練資料×20
466,2023-01-31 00:47:57,840,バッテリー×30
466,2023-01-31 00:47:57,811,部品×200
466,2023-01-31 00:47:57,816,増幅カプセル×2
466,2023-01-31 00:47:57,817,増幅カプセル×3
466,2023-01-31 00:47:57,804,弾薬×100
466,2023-01-31 00:47:57,40155,prize-10040155
466,2023-01-31 00:47:57,878,記憶の欠片x10
466,2023-01-31 00:47:57,810,部品×100
466,2023-02-01 00:44:51,808,配給×200
466,2023-02-01 00:44:51,805,弾薬×200
466,2023-02-01 00:44:51,810,部品×100
466,2023-02-01 00:44:51,813,コイン×2
466,2023-02-01 00:44:51,804,弾薬×100
466,2023-02-01 00:44:51,810,部品×100
466,2023-02-01 00:44:51,879,記憶の欠片x20
466,2023-02-01 00:44:51,801,人力×100
466,2023-02-01 00:44:51,810,部品×100
466,2023-02-01 00:44:51,1284,家具：終末警告時計
466,2023-02-01 00:44:53,920,純正サンプル
466,2023-02-01 00:44:53,817,増幅カプセル×3
466,2023-02-01 00:44:53,804,弾薬×100
466,2023-02-01 00:44:53,878,記憶の欠片x10
466,2023-02-01 00:44:53,802,人力×200
466,2023-02-01 00:44:53,878,記憶の欠片x10
466,2023-02-01 00:44:53,807,配給×100
466,2023-02-01 00:44:53,839,バッテリー×20
466,2023-02-01 00:44:53,806,弾薬×300
466,2023-02-01 00:44:53,804,弾薬×100
466,2023-02-01 00:44:53,801,人力×100
466,2023-02-01 00:44:53,807,配給×100
466,2023-02-01 00:44:53,830,中級訓練資料×20
466,2023-02-01 00:44:53,839,バッテリー×20
466,2023-02-01 00:44:53,811,部品×200
466,2023-02-01 00:44:53,817,増幅カプセル×3
466,2023-02-01 00:44:53,804,弾薬×100
466,2023-02-01 00:44:53,828,初級訓練資料×30
466,2023-02-01 00:44:53,833,上級訓練資料×20
466,2023-02-01 00:44:53,921,快速解析契約
466,2023-02-01 00:44:54,827,初級訓練資料×20
466,2023-02-01 00:44:54,879,記憶の欠片x20
466,2023-02-01 00:44:54,811,部品×200
466,2023-02-01 00:44:54,804,弾薬×100
466,2023-02-01 00:44:54,802,人力×200
466,2023-02-01 00:44:54,804,弾薬×100
466,2023-02-01 00:44:54,817,増幅カプセル×3
466,2023-02-01 00:44:54,829,初級訓練資料×40
466,2023-02-01 00:44:54,825,快速修復契約×1
466,2023-02-01 00:44:54,802,人力×200
466,2023-02-01 00:44:55,804,弾薬×100
466,2023-02-01 00:44:55,816,増幅カプセル×2
466,2023-02-01 00:44:55,816,増幅カプセル×2
466,2023-02-01 00:44:55,816,増幅カプセル×2
466,2023-02-01 00:44:55,807,配給×100
466,2023-02-01 00:44:55,817,増幅カプセル×3
466,2023-02-01 00:44:55,809,配給×300
466,2023-02-01 00:44:55,804,弾薬×100
466,2023-02-01 00:44:55,816,増幅カプセル×2
466,2023-02-01 00:44:55,801,人力×100
466,2023-02-01 00:44:56,823,装備製造契約×1
466,2023-02-01 00:44:56,40154,prize-10040154
466,2023-02-01 00:44:56,825,快速修復契約×1
466,2023-02-01 00:44:56,810,部品×100
466,2023-02-01 00:44:56,920,純正サンプル
466,2023-02-01 00:44:56,816,増幅カプセル×2
466,2023-02-01 00:44:56,920,純正サンプル
466,2023-02-01 00:44:56,833,上級訓練資料×20
466,2023-02-01 00:44:56,816,増幅カプセル×2
466,2023-02-01 00:44:56,830,中級訓練資料×20
466,2023-02-02 20:33:44,802,人力×200
466,2023-02-02 20:33:44,919,原始サンプル
466,2023-02-02 20:33:44,819,代用コア×1
466,2023-02-02 20:33:44,919,原始サンプル
466,2023-02-02 20:33:44,827,初級訓練資料×20
466,2023-02-02 20:33:44,820,代用コア×2
466,2023-02-02 20:33:44,805,弾薬×200
466,2023-02-02 20:33:44,839,バッテリー×20
466,2023-02-02 20:33:44,840,バッテリー×30
466,2023-02-02 20:33:44,825,快速修復契約×1
466,2023-02-02 20:33:45,840,バッテリー×30
466,2023-02-02 20:33:45,802,人力×200
466,2023-02-02 20:33:45,880,記憶の欠片x30
466,2023-02-02 20:33:45,801,人力×100
466,2023-02-02 20:33:45,807,配給×100
466,2023-02-02 20:33:45,801,人力×100
466,2023-02-02 20:33:45,920,純正サンプル
466,2023-02-02 20:33:45,810,部品×100
466,2023-02-02 20:33:45,804,弾薬×100
466,2023-02-02 20:33:45,839,バッテリー×20
466,2023-02-02 20:33:46,839,バッテリー×20
466,2023-02-02 20:33:46,810,部品×100
466,2023-02-02 20:33:46,804,弾薬×100
466,2023-02-02 20:33:46,805,弾薬×200
466,2023-02-02 20:33:46,816,増幅カプセル×2
466,2023-02-02 20:33:46,807,配給×100
466,2023-02-02 20:33:46,807,配給×100
466,2023-02-02 20:33:46,804,弾薬×100
466,2023-02-02 20:33:46,825,快速修復契約×1
466,2023-02-02 20:33:46,878,記憶の欠片x10
466,2023-02-02 20:33:47,880,記憶の欠片x30
466,2023-02-02 20:33:47,841,バッテリー×40
466,2023-02-02 20:33:47,810,部品×100
466,2023-02-02 20:33:47,829,初級訓練資料×40
466,2023-02-02 20:33:47,810,部品×100
466,2023-02-02 20:33:47,817,増幅カプセル×3
466,2023-02-02 20:33:47,830,中級訓練資料×20
466,2023-02-02 20:33:47,817,増幅カプセル×3
466,2023-02-02 20:33:47,805,弾薬×200
466,2023-02-02 20:33:47,835,上級訓練資料×40
466,2023-02-02 20:33:49,825,快速修復契約×1
466,2023-02-02 20:33:49,920,純正サンプル
466,2023-02-02 20:33:49,40154,prize-10040154
466,2023-02-02 20:33:49,801,人力×100
466,2023-02-02 20:33:49,817,増幅カプセル×3
466,2023-02-02 20:33:49,810,部品×100
466,2023-02-02 20:33:49,920,純正サンプル
466,2023-02-02 20:33:49,838,較正チケット×30
466,2023-02-02 20:33:49,825,快速修復契約×1
466,2023-02-02 20:33:49,822,人形製造契約×1
466,2023-02-02 20:33:50,808,配給×200
466,2023-02-02 20:33:50,823,装備製造契約×1
466,2023-02-02 20:33:50,920,純正サンプル
466,2023-02-02 20:33:50,811,部品×200
466,2023-02-02 20:33:50,832,中級訓練資料×40
466,2023-02-02 20:33:50,803,人力×300
466,2023-02-02 20:33:50,830,中級訓練資料×20
466,2023-02-02 20:33:50,827,初級訓練資料×20
466,2023-02-02 20:33:50,837,較正チケット×20
466,2023-02-02 20:33:50,811,部品×200
466,2023-02-03 23:33:51,811,部品×200
466,2023-02-03 23:33:51,812,部品×300
466,2023-02-03 23:33:51,811,部品×200
466,2023-02-03 23:33:51,817,増幅カプセル×3
466,2023-02-03 23:33:51,827,初級訓練資料×20
466,2023-02-03 23:33:51,807,配給×100
466,2023-02-03 23:33:51,808,配給×200
466,2023-02-03 23:33:51,825,快速修復契約×1
466,2023-02-03 23:33:51,804,弾薬×100
466,2023-02-03 23:33:51,1282,家具：花火発射装置
466,2023-02-03 23:33:52,801,人力×100
466,2023-02-03 23:33:52,810,部品×100
466,2023-02-03 23:33:52,807,配給×100
466,2023-02-03 23:33:52,801,人力×100
466,2023-02-03 23:33:52,920,純正サンプル
466,2023-02-03 23:33:52,803,人力×300
466,2023-02-03 23:33:52,804,弾薬×100
466,2023-02-03 23:33:52,841,バッテリー×40
466,2023-02-03 23:33:52,839,バッテリー×20
466,2023-02-03 23:33:52,827,初級訓練資料×20
466,2023-02-03 23:33:52,836,較正チケット×10
466,2023-02-03 23:33:52,817,増幅カプセル×3
466,2023-02-03 23:33:52,806,弾薬×300
466,2023-02-03 23:33:52,830,中級訓練資料×20
466,2023-02-03 23:33:52,817,増幅カプセル×3
466,2023-02-03 23:33:52,822,人形製造契約×1
466,2023-02-03 23:33:52,878,記憶の欠片x10
466,2023-02-03 23:33:52,812,部品×300
466,2023-02-03 23:33:52,920,純正サンプル
466,2023-02-03 23:33:52,816,増幅カプセル×2
466,2023-02-03 23:33:53,836,較正チケット×10
466,2023-02-03 23:33:53,801,人力×100
466,2023-02-03 23:33:53,808,配給×200
466,2023-02-03 23:33:53,809,配給×300
466,2023-02-03 23:33:53,805,弾薬×200
466,2023-02-03 23:33:53,810,部品×100
466,2023-02-03 23:33:53,814,コイン×3
466,2023-02-03 23:33:53,879,記憶の欠片x20
466,2023-02-03 23:33:53,804,弾薬×100
466,2023-02-03 23:33:53,878,記憶の欠片x10
466,2023-02-03 23:33:53,879,記憶の欠片x20
466,2023-02-03 23:33:53,827,初級訓練資料×20
466,2023-02-03 23:33:53,824,快速製造契約×1
466,2023-02-03 23:33:53,827,初級訓練資料×20
466,2023-02-03 23:33:53,831,中級訓練資料×30
466,2023-02-03 23:33:53,808,配給×200
466,2023-02-03 23:33:53,827,初級訓練資料×20
466,2023-02-03 23:33:53,825,快速修復契約×1
466,2023-02-03 23:33:53,807,配給×100
466,2023-02-03 23:33:53,801,人力×100
466,2023-02-03 23:33:54,879,記憶の欠片x20
466,2023-02-03 23:33:54,804,弾薬×100
466,2023-02-03 23:33:54,817,増幅カプセル×3
466,2023-02-03 23:33:54,834,上級訓練資料×30
466,2023-02-03 23:33:54,805,弾薬×200
466,2023-02-03 23:33:54,807,配給×100
466,2023-02-03 23:33:54,830,中級訓練資料×20
466,2023-02-03 23:33:54,831,中級訓練資料×30
466,2023-02-03 23:33:54,823,装備製造契約×1
466,2023-02-03 23:33:54,801,人力×100
466,2023-02-04 02:37:47,812,部品×300
466,2023-02-04 02:37:47,801,人力×100
466,2023-02-04 02:37:47,804,弾薬×100
466,2023-02-04 02:37:47,824,快速製造契約×1
466,2023-02-04 02:37:47,823,装備製造契約×1
466,2023-02-04 02:37:47,829,初級訓練資料×40
466,2023-02-04 02:37:47,819,代用コア×1
466,2023-02-04 02:37:47,919,原始サンプル
466,2023-02-04 02:37:47,829,初級訓練資料×40
466,2023-02-04 02:37:47,807,配給×100
466,2023-02-04 02:37:48,807,配給×100
466,2023-02-04 02:37:48,823,装備製造契約×1
466,2023-02-04 02:37:48,834,上級訓練資料×30
466,2023-02-04 02:37:48,809,配給×300
466,2023-02-04 02:37:48,824,快速製造契約×1
466,2023-02-04 02:37:48,801,人力×100
466,2023-02-04 02:37:48,830,中級訓練資料×20
466,2023-02-04 02:37:48,831,中級訓練資料×30
466,2023-02-04 02:37:48,801,人力×100
466,2023-02-04 02:37:48,816,増幅カプセル×2
466,2023-02-04 02:37:49,832,中級訓練資料×40
466,2023-02-04 02:37:49,829,初級訓練資料×40
466,2023-02-04 02:37:49,807,配給×100
466,2023-02-04 02:37:49,878,記憶の欠片x10
466,2023-02-04 02:37:49,812,部品×300
466,2023-02-04 02:37:49,808,配給×200
466,2023-02-04 02:37:49,825,快速修復契約×1
466,2023-02-04 02:37:49,810,部品×100
466,2023-02-04 02:37:49,836,較正チケット×10
466,2023-02-04 02:37:49,841,バッテリー×40
466,2023-02-04 02:37:50,812,部品×300
466,2023-02-04 02:37:50,921,快速解析契約
466,2023-02-04 02:37:50,804,弾薬×100
466,2023-02-04 02:37:50,808,配給×200
466,2023-02-04 02:37:50,807,配給×100
466,2023-02-04 02:37:50,839,バッテリー×20
466,2023-02-04 02:37:50,919,原始サンプル
466,2023-02-04 02:37:50,840,バッテリー×30
466,2023-02-04 02:37:50,816,増幅カプセル×2
466,2023-02-04 02:37:50,808,配給×200
466,2023-02-04 02:37:51,804,弾薬×100
466,2023-02-04 02:37:51,823,装備製造契約×1
466,2023-02-04 02:37:51,837,較正チケット×20
466,2023-02-04 02:37:51,813,コイン×2
466,2023-02-04 02:37:51,810,部品×100
466,2023-02-04 02:37:51,807,配給×100
466,2023-02-04 02:37:51,802,人力×200
466,2023-02-04 02:37:51,804,弾薬×100
466,2023-02-04 02:37:51,1283,家具：カイバ―型目覚まし
466,2023-02-04 02:37:51,834,上級訓練資料×30
466,2023-02-04 02:37:52,839,バッテリー×20
466,2023-02-04 02:37:52,822,人形製造契約×1
466,2023-02-04 02:37:52,814,コイン×3
466,2023-02-04 02:37:52,827,初級訓練資料×20
466,2023-02-04 02:37:52,826,快速訓練契約×1
466,2023-02-04 02:37:52,822,人形製造契約×1
466,2023-02-04 02:37:52,1285,家具：的の使命
466,2023-02-04 02:37:52,817,増幅カプセル×3
466,2023-02-04 02:37:52,831,中級訓練資料×30
466,2023-02-04 02:37:52,803,人力×300
466,2023-02-05 12:32:30,831,中級訓練資料×30
466,2023-02-05 12:32:30,803,人力×300
466,2023-02-05 12:32:30,880,記憶の欠片x30
466,2023-02-05 12:32:30,919,原始サンプル
466,2023-02-05 12:32:30,806,弾薬×300
466,2023-02-05 12:32:30,810,部品×100
466,2023-02-05 12:32:30,831,中級訓練資料×30
466,2023-02-05 12:32:30,801,人力×100
466,2023-02-05 12:32:30,920,純正サンプル
466,2023-02-05 12:32:30,840,バッテリー×30
466,2023-02-05 12:32:31,804,弾薬×100
466,2023-02-05 12:32:31,825,快速修復契約×1
466,2023-02-05 12:32:31,807,配給×100
466,2023-02-05 12:32:31,816,増幅カプセル×2
466,2023-02-05 12:32:31,802,人力×200
466,2023-02-05 12:32:31,810,部品×100
466,2023-02-05 12:32:31,816,増幅カプセル×2
466,2023-02-05 12:32:31,1283,家具：カイバ―型目覚まし
466,2023-02-05 12:32:31,830,中級訓練資料×20
466,2023-02-05 12:32:31,824,快速製造契約×1
466,2023-02-05 12:32:33,830,中級訓練資料×20
466,2023-02-05 12:32:33,830,中級訓練資料×20
466,2023-02-05 12:32:33,826,快速訓練契約×1
466,2023-02-05 12:32:33,816,増幅カプセル×2
466,2023-02-05 12:32:33,921,快速解析契約
466,2023-02-05 12:32:33,810,部品×100
466,2023-02-05 12:32:33,830,中級訓練資料×20
466,2023-02-05 12:32:33,840,バッテリー×30
466,2023-02-05 12:32:33,816,増幅カプセル×2
466,2023-02-05 12:32:33,919,原始サンプル
466,2023-02-05 12:32:34,808,配給×200
466,2023-02-05 12:32:34,816,増幅カプセル×2
466,2023-02-05 12:32:34,840,バッテリー×30
466,2023-02-05 12:32:34,879,記憶の欠片x20
466,2023-02-05 12:32:34,816,増幅カプセル×2
466,2023-02-05 12:32:34,806,弾薬×300
466,2023-02-05 12:32:34,839,バッテリー×20
466,2023-02-05 12:32:34,807,配給×100
466,2023-02-05 12:32:34,40154,prize-10040154
466,2023-02-05 12:32:34,807,配給×100
466,2023-02-05 12:32:35,812,部品×300
466,2023-02-05 12:32:35,817,増幅カプセル×3
466,2023-02-05 12:32:35,810,部品×100
466,2023-02-05 12:32:35,807,配給×100
466,2023-02-05 12:32:35,816,増幅カプセル×2
466,2023-02-05 12:32:35,920,純正サンプル
466,2023-02-05 12:32:35,811,部品×200
466,2023-02-05 12:32:35,920,純正サンプル
466,2023-02-05 12:32:35,831,中級訓練資料×30
466,2023-02-05 12:32:35,833,上級訓練資料×20
466,2023-02-05 12:32:36,817,増幅カプセル×3
466,2023-02-05 12:32:36,825,快速修復契約×1
466,2023-02-05 12:32:36,816,増幅カプセル×2
466,2023-02-05 12:32:36,878,記憶の欠片x10
466,2023-02-05 12:32:36,817,増幅カプセル×3
466,2023-02-05 12:32:36,920,純正サンプル
466,2023-02-05 12:32:36,839,バッテリー×20
466,2023-02-05 12:32:36,839,バッテリー×20
466,2023-02-05 12:32:36,802,人力×200
466,2023-02-05 12:32:36,810,部品×100
